CODE,NAME,YEAR,SERIES,VALUE,NOTE
2,Africa,2010,International migrant stock: Male (% total Population),1.8412,
2,Africa,2010,International migrant stock: Female (% total Population),1.5856,
2,Africa,2015,International migrant stock: Both sexes (number),23476251,
2,Africa,2015,International migrant stock: Both sexes (% total population),1.9854,
2,Africa,2015,International migrant stock: Male (% total Population),2.1186,
2,Africa,2015,International migrant stock: Female (% total Population),1.8526,
2,Africa,2015,Total refugees and people in refugee-like situations (number),4493139,
2,Africa,2015,"Asylum seekers, including pending cases (number)",1044031,
2,Africa,2015,Other of concern to UNHCR (number),11530138,
2,Africa,2015,Total population of concern to UNHCR (number),17067308,
2,Africa,2019,International migrant stock: Both sexes (number),26529334,
2,Africa,2019,International migrant stock: Both sexes (% total population),2.0281,
2,Africa,2019,International migrant stock: Male (% total Population),2.1516,
2,Africa,2019,International migrant stock: Female (% total Population),1.9049,
2,Africa,2019,Total refugees and people in refugee-like situations (number),6662807,
2,Africa,2019,"Asylum seekers, including pending cases (number)",603498,
2,Africa,2019,Other of concern to UNHCR (number),22807473,
2,Africa,2019,Total population of concern to UNHCR (number),30073778,
15,Northern Africa,2005,International migrant stock: Both sexes (number),1747369,Excluding Sudan.
15,Northern Africa,2005,International migrant stock: Both sexes (% total population),0.9373,Excluding Sudan.
15,Northern Africa,2005,International migrant stock: Male (% total Population),1.1152,Excluding Sudan.
15,Northern Africa,2005,International migrant stock: Female (% total Population),0.7576,Excluding Sudan.
15,Northern Africa,2010,International migrant stock: Both sexes (number),1948262,Excluding Sudan.
15,Northern Africa,2010,International migrant stock: Both sexes (% total population),0.96,Excluding Sudan.
15,Northern Africa,2010,International migrant stock: Male (% total Population),1.1326,Excluding Sudan.
15,Northern Africa,2010,International migrant stock: Female (% total Population),0.7861,Excluding Sudan.
15,Northern Africa,2015,International migrant stock: Both sexes (number),2138918,Excluding Sudan.
15,Northern Africa,2015,International migrant stock: Both sexes (% total population),0.9555,Excluding Sudan.
15,Northern Africa,2015,International migrant stock: Male (% total Population),1.1327,Excluding Sudan.
15,Northern Africa,2015,International migrant stock: Female (% total Population),0.7766,Excluding Sudan.
15,Northern Africa,2019,International migrant stock: Both sexes (number),2955849,Excluding Sudan.
15,Northern Africa,2019,International migrant stock: Both sexes (% total population),1.2225,Excluding Sudan.
15,Northern Africa,2019,International migrant stock: Male (% total Population),1.3787,Excluding Sudan.
15,Northern Africa,2019,International migrant stock: Female (% total Population),1.0648,Excluding Sudan.
202,Sub-Saharan Africa,2005,International migrant stock: Both sexes (number),14222466,
202,Sub-Saharan Africa,2005,International migrant stock: Both sexes (% total population),1.949,
202,Sub-Saharan Africa,2005,International migrant stock: Male (% total Population),2.1,
202,Sub-Saharan Africa,2005,International migrant stock: Female (% total Population),1.7996,
202,Sub-Saharan Africa,2010,International migrant stock: Both sexes (number),15855936,
202,Sub-Saharan Africa,2010,International migrant stock: Both sexes (% total population),1.8958,
202,Sub-Saharan Africa,2010,International migrant stock: Male (% total Population),2.0146,
202,Sub-Saharan Africa,2010,International migrant stock: Female (% total Population),1.778,
202,Sub-Saharan Africa,2015,International migrant stock: Both sexes (number),21337333,
202,Sub-Saharan Africa,2015,International migrant stock: Both sexes (% total population),2.2259,
202,Sub-Saharan Africa,2015,International migrant stock: Male (% total Population),2.3506,
202,Sub-Saharan Africa,2015,International migrant stock: Female (% total Population),2.102,
202,Sub-Saharan Africa,2019,International migrant stock: Both sexes (number),23573485,
202,Sub-Saharan Africa,2019,International migrant stock: Both sexes (% total population),2.2108,
202,Sub-Saharan Africa,2019,International migrant stock: Male (% total Population),2.328,
202,Sub-Saharan Africa,2019,International migrant stock: Female (% total Population),2.0941,
14,Eastern Africa,2005,International migrant stock: Both sexes (number),4762817,
14,Eastern Africa,2005,International migrant stock: Both sexes (% total population),1.6135,
14,Eastern Africa,2005,International migrant stock: Male (% total Population),1.7361,
14,Eastern Africa,2005,International migrant stock: Female (% total Population),1.4934,
14,Eastern Africa,2010,International migrant stock: Both sexes (number),4757899,
14,Eastern Africa,2010,International migrant stock: Both sexes (% total population),1.4022,
14,Eastern Africa,2010,International migrant stock: Male (% total Population),1.4367,
14,Eastern Africa,2010,International migrant stock: Female (% total Population),1.3684,
14,Eastern Africa,2015,International migrant stock: Both sexes (number),6716524,
14,Eastern Africa,2015,International migrant stock: Both sexes (% total population),1.7236,
14,Eastern Africa,2015,International migrant stock: Male (% total Population),1.7537,
14,Eastern Africa,2015,International migrant stock: Female (% total Population),1.6941,
14,Eastern Africa,2019,International migrant stock: Both sexes (number),7908176,
14,Eastern Africa,2019,International migrant stock: Both sexes (% total population),1.8226,
14,Eastern Africa,2019,International migrant stock: Male (% total Population),1.8419,
14,Eastern Africa,2019,International migrant stock: Female (% total Population),1.8035,
17,Middle Africa,2005,International migrant stock: Both sexes (number),1958781,
17,Middle Africa,2005,International migrant stock: Both sexes (% total population),1.7488,
17,Middle Africa,2005,International migrant stock: Male (% total Population),1.7996,
17,Middle Africa,2005,International migrant stock: Female (% total Population),1.6985,
17,Middle Africa,2010,International migrant stock: Both sexes (number),2430300,
17,Middle Africa,2010,International migrant stock: Both sexes (% total population),1.8464,
17,Middle Africa,2010,International migrant stock: Male (% total Population),1.8898,
17,Middle Africa,2010,International migrant stock: Female (% total Population),1.8034,
17,Middle Africa,2015,International migrant stock: Both sexes (number),3494415,
17,Middle Africa,2015,International migrant stock: Both sexes (% total population),2.2661,
17,Middle Africa,2015,International migrant stock: Male (% total Population),2.3882,
17,Middle Africa,2015,International migrant stock: Female (% total Population),2.1447,
17,Middle Africa,2019,International migrant stock: Both sexes (number),3785279,
17,Middle Africa,2019,International migrant stock: Both sexes (% total population),2.1716,
17,Middle Africa,2019,International migrant stock: Male (% total Population),2.3015,
17,Middle Africa,2019,International migrant stock: Female (% total Population),2.0422,
18,Southern Africa,2005,International migrant stock: Both sexes (number),1582674,
18,Southern Africa,2005,International migrant stock: Both sexes (% total population),2.8963,
18,Southern Africa,2005,International migrant stock: Male (% total Population),3.3858,
18,Southern Africa,2005,International migrant stock: Female (% total Population),2.4227,
18,Southern Africa,2010,International migrant stock: Both sexes (number),2352292,
18,Southern Africa,2010,International migrant stock: Both sexes (% total population),4.029,
18,Southern Africa,2010,International migrant stock: Male (% total Population),4.7036,
18,Southern Africa,2010,International migrant stock: Female (% total Population),3.3752,
18,Southern Africa,2015,International migrant stock: Both sexes (number),4060505,
18,Southern Africa,2015,International migrant stock: Both sexes (% total population),6.4468,
18,Southern Africa,2015,International migrant stock: Male (% total Population),7.2714,
18,Southern Africa,2015,International migrant stock: Female (% total Population),5.6464,
18,Southern Africa,2019,International migrant stock: Both sexes (number),4481651,
18,Southern Africa,2019,International migrant stock: Both sexes (% total population),6.7262,
18,Southern Africa,2019,International migrant stock: Male (% total Population),7.5979,
18,Southern Africa,2019,International migrant stock: Female (% total Population),5.8814,
11,Western Africa,2005,International migrant stock: Both sexes (number),5918194,
11,Western Africa,2005,International migrant stock: Both sexes (% total population),2.2091,
11,Western Africa,2005,International migrant stock: Male (% total Population),2.3628,
11,Western Africa,2005,International migrant stock: Female (% total Population),2.0546,
11,Western Africa,2010,International migrant stock: Both sexes (number),6315445,
11,Western Africa,2010,International migrant stock: Both sexes (% total population),2.0569,
11,Western Africa,2010,International migrant stock: Male (% total Population),2.1961,
11,Western Africa,2010,International migrant stock: Female (% total Population),1.9165,
11,Western Africa,2015,International migrant stock: Both sexes (number),7065889,
11,Western Africa,2015,International migrant stock: Both sexes (% total population),2.009,
11,Western Africa,2015,International migrant stock: Male (% total Population),2.1228,
11,Western Africa,2015,International migrant stock: Female (% total Population),1.8939,
11,Western Africa,2019,International migrant stock: Both sexes (number),7398379,
11,Western Africa,2019,International migrant stock: Both sexes (% total population),1.89,
11,Western Africa,2019,International migrant stock: Male (% total Population),1.9938,
11,Western Africa,2019,International migrant stock: Female (% total Population),1.785,
21,Northern America,2005,International migrant stock: Both sexes (number),45363257,
21,Northern America,2005,International migrant stock: Both sexes (% total population),13.8604,
21,Northern America,2005,International migrant stock: Male (% total Population),13.9527,
21,Northern America,2005,International migrant stock: Female (% total Population),13.7704,
21,Northern America,2010,International migrant stock: Both sexes (number),50970861,
21,Northern America,2010,International migrant stock: Both sexes (% total population),14.8479,
21,Northern America,2010,International migrant stock: Male (% total Population),14.7064,
21,Northern America,2010,International migrant stock: Female (% total Population),14.9861,
21,Northern America,2015,International migrant stock: Both sexes (number),55633443,
21,Northern America,2015,International migrant stock: Both sexes (% total population),15.5822,
21,Northern America,2015,International migrant stock: Male (% total Population),15.2818,
21,Northern America,2015,International migrant stock: Female (% total Population),15.8764,
21,Northern America,2015,Total refugees and people in refugee-like situations (number),416385,
21,Northern America,2015,"Asylum seekers, including pending cases (number)",238989,
21,Northern America,2015,Total population of concern to UNHCR (number),655374,
21,Northern America,2019,International migrant stock: Both sexes (number),58647822,
21,Northern America,2019,International migrant stock: Both sexes (% total population),15.9977,
21,Northern America,2019,International migrant stock: Male (% total Population),15.5899,
21,Northern America,2019,International migrant stock: Female (% total Population),16.3974,
21,Northern America,2019,Total refugees and people in refugee-like situations (number),420131,
21,Northern America,2019,"Asylum seekers, including pending cases (number)",809134,
21,Northern America,2019,Other of concern to UNHCR (number),3790,
21,Northern America,2019,Total population of concern to UNHCR (number),1233055,
419,Latin America & the Caribbean,2005,International migrant stock: Both sexes (number),7224942,
419,Latin America & the Caribbean,2005,International migrant stock: Both sexes (% total population),1.296,
419,Latin America & the Caribbean,2005,International migrant stock: Male (% total Population),1.3058,
419,Latin America & the Caribbean,2005,International migrant stock: Female (% total Population),1.2863,
419,Latin America & the Caribbean,2010,International migrant stock: Both sexes (number),8262433,
419,Latin America & the Caribbean,2010,International migrant stock: Both sexes (% total population),1.3972,
419,Latin America & the Caribbean,2010,International migrant stock: Male (% total Population),1.4091,
419,Latin America & the Caribbean,2010,International migrant stock: Female (% total Population),1.3857,
419,Latin America & the Caribbean,2015,International migrant stock: Both sexes (number),9441679,
419,Latin America & the Caribbean,2015,International migrant stock: Both sexes (% total population),1.5132,
419,Latin America & the Caribbean,2015,International migrant stock: Male (% total Population),1.5374,
419,Latin America & the Caribbean,2015,International migrant stock: Female (% total Population),1.4899,
419,Latin America & the Caribbean,2015,Total refugees and people in refugee-like situations (number),336552,
419,Latin America & the Caribbean,2015,"Asylum seekers, including pending cases (number)",37378,
419,Latin America & the Caribbean,2015,Other of concern to UNHCR (number),6697290,
419,Latin America & the Caribbean,2015,Total population of concern to UNHCR (number),7071220,
419,Latin America & the Caribbean,2019,International migrant stock: Both sexes (number),11673288,
419,Latin America & the Caribbean,2019,International migrant stock: Both sexes (% total population),1.8011,
419,Latin America & the Caribbean,2019,International migrant stock: Male (% total Population),1.8341,
419,Latin America & the Caribbean,2019,International migrant stock: Female (% total Population),1.7692,
419,Latin America & the Caribbean,2019,Total refugees and people in refugee-like situations (number),220962,
419,Latin America & the Caribbean,2019,"Asylum seekers, including pending cases (number)",759306,
419,Latin America & the Caribbean,2019,Other of concern to UNHCR (number),12450136,Including Venezuelans displaced abroad.
419,Latin America & the Caribbean,2019,Total population of concern to UNHCR (number),13430404,
29,Caribbean,2005,International migrant stock: Both sexes (number),1311361,
29,Caribbean,2005,International migrant stock: Both sexes (% total population),3.2994,
29,Caribbean,2005,International migrant stock: Male (% total Population),3.4101,
29,Caribbean,2005,International migrant stock: Female (% total Population),3.1908,
29,Caribbean,2010,International migrant stock: Both sexes (number),1326879,
29,Caribbean,2010,International migrant stock: Both sexes (% total population),3.2192,
29,Caribbean,2010,International migrant stock: Male (% total Population),3.3251,
29,Caribbean,2010,International migrant stock: Female (% total Population),3.1156,
29,Caribbean,2015,International migrant stock: Both sexes (number),1489916,
29,Caribbean,2015,International migrant stock: Both sexes (% total population),3.4956,
29,Caribbean,2015,International migrant stock: Male (% total Population),3.7753,
29,Caribbean,2015,International migrant stock: Female (% total Population),3.2222,
29,Caribbean,2019,International migrant stock: Both sexes (number),1524793,
29,Caribbean,2019,International migrant stock: Both sexes (% total population),3.5186,
29,Caribbean,2019,International migrant stock: Male (% total Population),3.8087,
29,Caribbean,2019,International migrant stock: Female (% total Population),3.2356,
13,Central America,2005,International migrant stock: Both sexes (number),1385713,
13,Central America,2005,International migrant stock: Both sexes (% total population),0.9494,
13,Central America,2005,International migrant stock: Male (% total Population),0.9678,
13,Central America,2005,International migrant stock: Female (% total Population),0.9318,
13,Central America,2010,International migrant stock: Both sexes (number),1749940,
13,Central America,2010,International migrant stock: Both sexes (% total population),1.1104,
13,Central America,2010,International migrant stock: Male (% total Population),1.1321,
13,Central America,2010,International migrant stock: Female (% total Population),1.0896,
13,Central America,2015,International migrant stock: Both sexes (number),1878860,
13,Central America,2015,International migrant stock: Both sexes (% total population),1.1121,
13,Central America,2015,International migrant stock: Male (% total Population),1.1282,
13,Central America,2015,International migrant stock: Female (% total Population),1.0967,
13,Central America,2019,International migrant stock: Both sexes (number),1927688,
13,Central America,2019,International migrant stock: Both sexes (% total population),1.0855,
13,Central America,2019,International migrant stock: Male (% total Population),1.1019,
13,Central America,2019,International migrant stock: Female (% total Population),1.0697,
5,South America,2005,International migrant stock: Both sexes (number),4527868,
5,South America,2005,International migrant stock: Both sexes (% total population),1.2178,
5,South America,2005,International migrant stock: Male (% total Population),1.2121,
5,South America,2005,International migrant stock: Female (% total Population),1.2234,
5,South America,2010,International migrant stock: Both sexes (number),5185614,
5,South America,2010,International migrant stock: Both sexes (% total population),1.321,
5,South America,2010,International migrant stock: Male (% total Population),1.3179,
5,South America,2010,International migrant stock: Female (% total Population),1.3241,
5,South America,2015,International migrant stock: Both sexes (number),6072903,
5,South America,2015,International migrant stock: Both sexes (% total population),1.4727,
5,South America,2015,International migrant stock: Male (% total Population),1.472,
5,South America,2015,International migrant stock: Female (% total Population),1.4734,
5,South America,2019,International migrant stock: Both sexes (number),8220807,
5,South America,2019,International migrant stock: Both sexes (% total population),1.9243,
5,South America,2019,International migrant stock: Male (% total Population),1.9361,
5,South America,2019,International migrant stock: Female (% total Population),1.913,
142,Asia,2005,International migrant stock: Both sexes (number),53439306,
142,Asia,2005,International migrant stock: Both sexes (% total population),1.3434,
142,Asia,2005,International migrant stock: Male (% total Population),1.4394,
142,Asia,2005,International migrant stock: Female (% total Population),1.2427,
142,Asia,2010,International migrant stock: Both sexes (number),65938712,
142,Asia,2010,International migrant stock: Both sexes (% total population),1.5664,
142,Asia,2010,International migrant stock: Male (% total Population),1.7547,
142,Asia,2010,International migrant stock: Female (% total Population),1.3688,
142,Asia,2015,International migrant stock: Both sexes (number),77231760,
142,Asia,2015,International migrant stock: Both sexes (% total population),1.742,
142,Asia,2015,International migrant stock: Male (% total Population),1.9706,
142,Asia,2015,International migrant stock: Female (% total Population),1.5025,
142,Asia,2015,Total refugees and people in refugee-like situations (number),8178380,
142,Asia,2015,"Asylum seekers, including pending cases (number)",320437,
142,Asia,2015,Other of concern to UNHCR (number),19921907,
142,Asia,2015,Total population of concern to UNHCR (number),28420724,
142,Asia,2019,International migrant stock: Both sexes (number),83559197,
142,Asia,2019,International migrant stock: Both sexes (% total population),1.816,
142,Asia,2019,International migrant stock: Male (% total Population),2.076,
142,Asia,2019,International migrant stock: Female (% total Population),1.5437,
142,Asia,2019,Total refugees and people in refugee-like situations (number),10005966,
142,Asia,2019,"Asylum seekers, including pending cases (number)",619941,
142,Asia,2019,Other of concern to UNHCR (number),17743970,Excluding Persons under UNHCR's statelessness mandate in Bangladesh and excluding 133000 stateless IDPs in Myanmar.
142,Asia,2019,Total population of concern to UNHCR (number),28369877,
143,Central Asia,2005,International migrant stock: Both sexes (number),5235877,
143,Central Asia,2005,International migrant stock: Both sexes (% total population),8.9579,
143,Central Asia,2005,International migrant stock: Male (% total Population),8.3741,
143,Central Asia,2005,International migrant stock: Female (% total Population),9.5256,
143,Central Asia,2010,International migrant stock: Both sexes (number),5264938,
143,Central Asia,2010,International migrant stock: Both sexes (% total population),8.383,
143,Central Asia,2010,International migrant stock: Male (% total Population),8.0294,
143,Central Asia,2010,International migrant stock: Female (% total Population),8.728,
143,Central Asia,2015,International migrant stock: Both sexes (number),5392792,
143,Central Asia,2015,International migrant stock: Both sexes (% total population),7.875,
143,Central Asia,2015,International migrant stock: Male (% total Population),7.6659,
143,Central Asia,2015,International migrant stock: Female (% total Population),8.0796,
143,Central Asia,2019,International migrant stock: Both sexes (number),5543398,
143,Central Asia,2019,International migrant stock: Both sexes (% total population),7.5717,
143,Central Asia,2019,International migrant stock: Male (% total Population),7.3752,
143,Central Asia,2019,International migrant stock: Female (% total Population),7.7643,
30,Eastern Asia,2005,International migrant stock: Both sexes (number),6228684,
30,Eastern Asia,2005,International migrant stock: Both sexes (% total population),0.3982,
30,Eastern Asia,2005,International migrant stock: Male (% total Population),0.3679,
30,Eastern Asia,2005,International migrant stock: Female (% total Population),0.4298,
30,Eastern Asia,2010,International migrant stock: Both sexes (number),7062527,
30,Eastern Asia,2010,International migrant stock: Both sexes (% total population),0.4401,
30,Eastern Asia,2010,International migrant stock: Male (% total Population),0.4064,
30,Eastern Asia,2010,International migrant stock: Female (% total Population),0.4752,
30,Eastern Asia,2015,International migrant stock: Both sexes (number),7636397,
30,Eastern Asia,2015,International migrant stock: Both sexes (% total population),0.4642,
30,Eastern Asia,2015,International migrant stock: Male (% total Population),0.4315,
30,Eastern Asia,2015,International migrant stock: Female (% total Population),0.4982,
30,Eastern Asia,2019,International migrant stock: Both sexes (number),8105764,
30,Eastern Asia,2019,International migrant stock: Both sexes (% total population),0.4846,
30,Eastern Asia,2019,International migrant stock: Male (% total Population),0.4527,
30,Eastern Asia,2019,International migrant stock: Female (% total Population),0.5178,
35,South-eastern Asia,2005,International migrant stock: Both sexes (number),6718503,
35,South-eastern Asia,2005,International migrant stock: Both sexes (% total population),1.1973,
35,South-eastern Asia,2005,International migrant stock: Male (% total Population),1.2451,
35,South-eastern Asia,2005,International migrant stock: Female (% total Population),1.1498,
35,South-eastern Asia,2010,International migrant stock: Both sexes (number),8685564,
35,South-eastern Asia,2010,International migrant stock: Both sexes (% total population),1.455,
35,South-eastern Asia,2010,International migrant stock: Male (% total Population),1.5211,
35,South-eastern Asia,2010,International migrant stock: Female (% total Population),1.389,
35,South-eastern Asia,2015,International migrant stock: Both sexes (number),10237687,
35,South-eastern Asia,2015,International migrant stock: Both sexes (% total population),1.614,
35,South-eastern Asia,2015,International migrant stock: Male (% total Population),1.7011,
35,South-eastern Asia,2015,International migrant stock: Female (% total Population),1.527,
35,South-eastern Asia,2019,International migrant stock: Both sexes (number),10190867,
35,South-eastern Asia,2019,International migrant stock: Both sexes (% total population),1.5394,
35,South-eastern Asia,2019,International migrant stock: Male (% total Population),1.6386,
35,South-eastern Asia,2019,International migrant stock: Female (% total Population),1.4403,
34,Southern Asia,2005,International migrant stock: Both sexes (number),13722314,
34,Southern Asia,2005,International migrant stock: Both sexes (% total population),0.8638,
34,Southern Asia,2005,International migrant stock: Male (% total Population),0.8694,
34,Southern Asia,2005,International migrant stock: Female (% total Population),0.8578,
34,Southern Asia,2010,International migrant stock: Both sexes (number),14311392,
34,Southern Asia,2010,International migrant stock: Both sexes (% total population),0.8357,
34,Southern Asia,2010,International migrant stock: Male (% total Population),0.8465,
34,Southern Asia,2010,International migrant stock: Female (% total Population),0.8241,
34,Southern Asia,2015,International migrant stock: Both sexes (number),14051010,
34,Southern Asia,2015,International migrant stock: Both sexes (% total population),0.7687,
34,Southern Asia,2015,International migrant stock: Male (% total Population),0.7686,
34,Southern Asia,2015,International migrant stock: Female (% total Population),0.7689,
34,Southern Asia,2019,International migrant stock: Both sexes (number),14083627,
34,Southern Asia,2019,International migrant stock: Both sexes (% total population),0.7342,
34,Southern Asia,2019,International migrant stock: Male (% total Population),0.7329,
34,Southern Asia,2019,International migrant stock: Female (% total Population),0.7356,
145,Western Asia,2005,International migrant stock: Both sexes (number),21533928,
145,Western Asia,2005,International migrant stock: Both sexes (% total population),10.4755,
145,Western Asia,2005,International migrant stock: Male (% total Population),12.6253,
145,Western Asia,2005,International migrant stock: Female (% total Population),8.212,
145,Western Asia,2010,International migrant stock: Both sexes (number),30614291,
145,Western Asia,2010,International migrant stock: Both sexes (% total population),13.1716,
145,Western Asia,2010,International migrant stock: Male (% total Population),16.518,
145,Western Asia,2010,International migrant stock: Female (% total Population),9.5465,
145,Western Asia,2015,International migrant stock: Both sexes (number),39913874,
145,Western Asia,2015,International migrant stock: Both sexes (% total population),15.491,
145,Western Asia,2015,International migrant stock: Male (% total Population),19.2311,
145,Western Asia,2015,International migrant stock: Female (% total Population),11.4156,
145,Western Asia,2019,International migrant stock: Both sexes (number),45635541,
145,Western Asia,2019,International migrant stock: Both sexes (% total population),16.5752,
145,Western Asia,2019,International migrant stock: Male (% total Population),20.5738,
145,Western Asia,2019,International migrant stock: Female (% total Population),12.1818,
150,Europe,2005,International migrant stock: Both sexes (number),63594822,
150,Europe,2005,International migrant stock: Both sexes (% total population),8.7201,
150,Europe,2005,International migrant stock: Male (% total Population),8.7624,
150,Europe,2005,International migrant stock: Female (% total Population),8.6808,
150,Europe,2010,International migrant stock: Both sexes (number),70678025,
150,Europe,2010,International migrant stock: Both sexes (% total population),9.5976,
150,Europe,2010,International migrant stock: Male (% total Population),9.6191,
150,Europe,2010,International migrant stock: Female (% total Population),9.5777,
150,Europe,2015,International migrant stock: Both sexes (number),75008219,
150,Europe,2015,International migrant stock: Both sexes (% total population),10.0945,
150,Europe,2015,International migrant stock: Male (% total Population),10.0325,
150,Europe,2015,International migrant stock: Female (% total Population),10.1523,
150,Europe,2015,Total refugees and people in refugee-like situations (number),1626214,
150,Europe,2015,"Asylum seekers, including pending cases (number)",678737,
150,Europe,2015,Other of concern to UNHCR (number),2368815,
150,Europe,2015,Total population of concern to UNHCR (number),4673766,
150,Europe,2019,International migrant stock: Both sexes (number),82304539,
150,Europe,2019,International migrant stock: Both sexes (% total population),11.0153,
150,Europe,2019,International migrant stock: Male (% total Population),11.0913,
150,Europe,2019,International migrant stock: Female (% total Population),10.9444,
150,Europe,2019,Total refugees and people in refugee-like situations (number),2842904,
150,Europe,2019,"Asylum seekers, including pending cases (number)",871730,
150,Europe,2019,Other of concern to UNHCR (number),2426636,
150,Europe,2019,Total population of concern to UNHCR (number),6141270,
151,Eastern Europe,2005,International migrant stock: Both sexes (number),19744557,
151,Eastern Europe,2005,International migrant stock: Both sexes (% total population),6.6368,
151,Eastern Europe,2005,International migrant stock: Male (% total Population),6.6741,
151,Eastern Europe,2005,International migrant stock: Female (% total Population),6.6036,
151,Eastern Europe,2010,International migrant stock: Both sexes (number),19110686,
151,Eastern Europe,2010,International migrant stock: Both sexes (% total population),6.481,
151,Eastern Europe,2010,International migrant stock: Male (% total Population),6.5185,
151,Eastern Europe,2010,International migrant stock: Female (% total Population),6.4477,
151,Eastern Europe,2015,International migrant stock: Both sexes (number),19841537,
151,Eastern Europe,2015,International migrant stock: Both sexes (% total population),6.7399,
151,Eastern Europe,2015,International migrant stock: Male (% total Population),6.7895,
151,Eastern Europe,2015,International migrant stock: Female (% total Population),6.6958,
151,Eastern Europe,2019,International migrant stock: Both sexes (number),20278745,
151,Eastern Europe,2019,International migrant stock: Both sexes (% total population),6.9106,
151,Eastern Europe,2019,International migrant stock: Male (% total Population),6.9887,
151,Eastern Europe,2019,International migrant stock: Female (% total Population),6.8412,
154,Northern Europe,2005,International migrant stock: Both sexes (number),9588814,
154,Northern Europe,2005,International migrant stock: Both sexes (% total population),9.9565,
154,Northern Europe,2005,International migrant stock: Male (% total Population),9.6853,
154,Northern Europe,2005,International migrant stock: Female (% total Population),10.2163,
154,Northern Europe,2010,International migrant stock: Both sexes (number),11344850,
154,Northern Europe,2010,International migrant stock: Both sexes (% total population),11.2998,
154,Northern Europe,2010,International migrant stock: Male (% total Population),11.1076,
154,Northern Europe,2010,International migrant stock: Female (% total Population),11.4852,
154,Northern Europe,2015,International migrant stock: Both sexes (number),13269401,
154,Northern Europe,2015,International migrant stock: Both sexes (% total population),12.8183,
154,Northern Europe,2015,International migrant stock: Male (% total Population),12.5364,
154,Northern Europe,2015,International migrant stock: Female (% total Population),13.0919,
154,Northern Europe,2019,International migrant stock: Both sexes (number),15094924,
154,Northern Europe,2019,International migrant stock: Both sexes (% total population),14.2717,
154,Northern Europe,2019,International migrant stock: Male (% total Population),14.0285,
154,Northern Europe,2019,International migrant stock: Female (% total Population),14.5088,
39,Southern Europe,2005,International migrant stock: Both sexes (number),12004009,
39,Southern Europe,2005,International migrant stock: Both sexes (% total population),8.02,
39,Southern Europe,2005,International migrant stock: Male (% total Population),7.9889,
39,Southern Europe,2005,International migrant stock: Female (% total Population),8.0498,
39,Southern Europe,2010,International migrant stock: Both sexes (number),16206134,
39,Southern Europe,2010,International migrant stock: Both sexes (% total population),10.5912,
39,Southern Europe,2010,International migrant stock: Male (% total Population),10.5315,
39,Southern Europe,2010,International migrant stock: Female (% total Population),10.6481,
39,Southern Europe,2015,International migrant stock: Both sexes (number),15815447,
39,Southern Europe,2015,International migrant stock: Both sexes (% total population),10.3325,
39,Southern Europe,2015,International migrant stock: Male (% total Population),9.9475,
39,Southern Europe,2015,International migrant stock: Female (% total Population),10.6992,
39,Southern Europe,2019,International migrant stock: Both sexes (number),16503552,
39,Southern Europe,2019,International migrant stock: Both sexes (% total population),10.8258,
39,Southern Europe,2019,International migrant stock: Male (% total Population),10.3962,
39,Southern Europe,2019,International migrant stock: Female (% total Population),11.2358,
155,Western Europe,2005,International migrant stock: Both sexes (number),22257442,
155,Western Europe,2005,International migrant stock: Both sexes (% total population),11.979,
